RESUMO DOS RESULTADOS;;;;;;;;
;;;;;;;;
Estatística de regressão;;;;;;;;
R múltiplo;0,810222469;;;;;;;
R-Quadrado;0,656460449;;;;;;;
R-quadrado ajustado;0,656306476;;;;;;;
Erro padrão;0,375670751;;;;;;;
Observações;13394;;;;;;;
;;;;;;;;
ANOVA;;;;;;;;
;gl;SQ;MQ;F;F de significação;;;
Regressão;6;3610,18826;601,6980433;4263,476113;0;;;
Resíduo;13387;1889,287401;0,141128513;;;;;
Total;13393;5499,475661;;;;;;
;;;;;;;;
;Coeficientes;Erro padrão;Stat t;valor-P;95% inferiores;95% superiores;Inferior 95,0%;Superior 95,0%
Interseção;9,859622356;0,003430022;2874,506619;0,00%;9,852899028;9,866345685;9,852899028;9,866345685
Flag Atraso Cliente5_soma;-0,062604937;0,007846827;-7,978376596;0,00%;-0,077985825;-0,047224049;-0,077985825;-0,047224049
[FLAG] Pratica_indevida_soma;-5,757122673;0,08896077;-64,71529748;0,00%;-5,931498343;-5,582747002;-5,931498343;-5,582747002
[FLAG] Sac_pos_entrega_soma;-0,435730615;0,028011245;-15,55556017;0,00%;-0,490636611;-0,380824618;-0,490636611;-0,380824618
[FLAG] Reversa_soma;-3,256336459;0,047674276;-68,30384745;0,00%;-3,349784772;-3,162888147;-3,349784772;-3,162888147
[FLAG] Recompra_soma;-1,925591311;0,0252804;-76,1693359;0,00%;-1,975144465;-1,876038156;-1,975144465;-1,876038156
[FLAG] Insucesso_soma;-0,018849438;0,009593672;-1,964778317;4,95%;-0,037654389;-4,44869E-05;-0,037654389;-4,44869E-05
;;;;;;;;
;;;;;;;;
;;;;;;;;
RESULTADOS DE RESÍDUOS;;;;;;;;
;;;;;;;;
10863;9,859622356;0,140377644;0,373755738;;;;;
10864;9,859622356;0,140377644;0,373755738;;;;;
10865;9,859622356;0,140377644;0,373755738;;;;;
10866;9,859622356;0,140377644;0,373755738;;;;;
10867;9,859622356;0,140377644;0,373755738;;;;;
10868;9,859622356;0,140377644;0,373755738;;;;;
10869;9,859622356;0,140377644;0,373755738;;;;;
10870;9,859622356;0,140377644;0,373755738;;;;;
10871;9,859622356;0,140377644;0,373755738;;;;;
10872;9,859622356;0,140377644;0,373755738;;;;;
10873;9,859622356;0,140377644;0,373755738;;;;;
10874;9,859622356;0,140377644;0,373755738;;;;;
10875;9,859622356;0,140377644;0,373755738;;;;;
10876;9,859622356;0,140377644;0,373755738;;;;;
10877;9,859622356;0,140377644;0,373755738;;;;;
10878;9,859622356;0,140377644;0,373755738;;;;;
10879;9,859622356;0,140377644;0,373755738;;;;;
10880;9,859622356;0,140377644;0,373755738;;;;;
10881;9,859622356;0,140377644;0,373755738;;;;;
10882;9,859622356;0,140377644;0,373755738;;;;;
10883;9,859622356;0,140377644;0,373755738;;;;;
10884;9,859622356;0,140377644;0,373755738;;;;;
10885;9,859622356;0,140377644;0,373755738;;;;;
10886;9,859622356;0,140377644;0,373755738;;;;;
10887;9,859622356;0,140377644;0,373755738;;;;;
10888;9,859622356;0,140377644;0,373755738;;;;;
10889;9,859622356;0,140377644;0,373755738;;;;;
10890;9,859622356;0,140377644;0,373755738;;;;;
10891;9,859622356;0,140377644;0,373755738;;;;;
10892;9,859622356;0,140377644;0,373755738;;;;;
10893;9,859622356;0,140377644;0,373755738;;;;;
10894;9,423891741;0,576108259;1,533889311;;;;;
10895;9,859622356;0,140377644;0,373755738;;;;;
10896;9,859622356;0,140377644;0,373755738;;;;;
10897;9,859622356;0,140377644;0,373755738;;;;;
10898;9,859622356;0,140377644;0,373755738;;;;;
10899;9,859622356;0,140377644;0,373755738;;;;;
10900;9,859622356;0,140377644;0,373755738;;;;;
10901;9,859622356;0,140377644;0,373755738;;;;;
10902;9,859622356;0,140377644;0,373755738;;;;;
10903;9,859622356;0,140377644;0,373755738;;;;;
10904;9,859622356;0,140377644;0,373755738;;;;;
10905;9,859622356;0,140377644;0,373755738;;;;;
10906;9,859622356;0,140377644;0,373755738;;;;;
10907;9,859622356;0,140377644;0,373755738;;;;;
10908;9,859622356;0,140377644;0,373755738;;;;;
10909;9,859622356;0,140377644;0,373755738;;;;;
10910;9,859622356;0,140377644;0,373755738;;;;;
10911;9,859622356;0,140377644;0,373755738;;;;;
10912;9,859622356;0,140377644;0,373755738;;;;;
10913;9,859622356;0,140377644;0,373755738;;;;;
10914;9,859622356;0,140377644;0,373755738;;;;;
10915;9,859622356;0,140377644;0,373755738;;;;;
10916;9,859622356;0,140377644;0,373755738;;;;;
10917;9,859622356;0,140377644;0,373755738;;;;;
10918;9,859622356;0,140377644;0,373755738;;;;;
10919;9,859622356;0,140377644;0,373755738;;;;;
10920;9,859622356;0,140377644;0,373755738;;;;;
10921;9,859622356;0,140377644;0,373755738;;;;;
10922;9,859622356;0,140377644;0,373755738;;;;;
10923;9,859622356;0,140377644;0,373755738;;;;;
10924;9,859622356;0,140377644;0,373755738;;;;;
10925;9,859622356;0,140377644;0,373755738;;;;;
10926;9,859622356;0,140377644;0,373755738;;;;;
10927;9,859622356;0,140377644;0,373755738;;;;;
10928;9,859622356;0,140377644;0,373755738;;;;;
10929;9,859622356;0,140377644;0,373755738;;;;;
10930;9,859622356;0,140377644;0,373755738;;;;;
10931;9,859622356;0,140377644;0,373755738;;;;;
10932;9,859622356;0,140377644;0,373755738;;;;;
10933;9,859622356;0,140377644;0,373755738;;;;;
10934;9,859622356;0,140377644;0,373755738;;;;;
10935;9,859622356;0,140377644;0,373755738;;;;;
10936;9,859622356;0,140377644;0,373755738;;;;;
10937;9,859622356;0,140377644;0,373755738;;;;;
10938;9,859622356;0,140377644;0,373755738;;;;;
10939;9,859622356;0,140377644;0,373755738;;;;;
10940;9,859622356;0,140377644;0,373755738;;;;;
10941;9,859622356;0,140377644;0,373755738;;;;;
10942;9,859622356;0,140377644;0,373755738;;;;;
10943;9,859622356;0,140377644;0,373755738;;;;;
10944;9,859622356;0,140377644;0,373755738;;;;;
10945;9,859622356;0,140377644;0,373755738;;;;;
10946;9,859622356;0,140377644;0,373755738;;;;;
10947;9,859622356;0,140377644;0,373755738;;;;;
10948;9,859622356;0,140377644;0,373755738;;;;;
10949;9,859622356;0,140377644;0,373755738;;;;;
10950;9,859622356;0,140377644;0,373755738;;;;;
10951;9,859622356;0,140377644;0,373755738;;;;;
10952;9,859622356;0,140377644;0,373755738;;;;;
10953;9,859622356;0,140377644;0,373755738;;;;;
10954;9,859622356;0,140377644;0,373755738;;;;;
10955;9,859622356;0,140377644;0,373755738;;;;;
10956;9,859622356;0,140377644;0,373755738;;;;;
10957;9,859622356;0,140377644;0,373755738;;;;;
10958;9,859622356;0,140377644;0,373755738;;;;;
10959;9,859622356;0,140377644;0,373755738;;;;;
10960;9,859622356;0,140377644;0,373755738;;;;;
10961;9,859622356;0,140377644;0,373755738;;;;;
10962;9,859622356;0,140377644;0,373755738;;;;;
10963;9,859622356;0,140377644;0,373755738;;;;;
10964;9,859622356;0,140377644;0,373755738;;;;;
10965;9,859622356;0,140377644;0,373755738;;;;;
10966;9,859622356;0,140377644;0,373755738;;;;;
10967;9,859622356;0,140377644;0,373755738;;;;;
10968;9,859622356;0,140377644;0,373755738;;;;;
10969;9,859622356;0,140377644;0,373755738;;;;;
10970;9,859622356;0,140377644;0,373755738;;;;;
10971;9,859622356;0,140377644;0,373755738;;;;;
10972;9,859622356;0,140377644;0,373755738;;;;;
10973;9,859622356;0,140377644;0,373755738;;;;;
10974;9,859622356;0,140377644;0,373755738;;;;;
10975;9,859622356;0,140377644;0,373755738;;;;;
10976;9,859622356;0,140377644;0,373755738;;;;;
10977;9,859622356;0,140377644;0,373755738;;;;;
10978;9,859622356;0,140377644;0,373755738;;;;;
10979;9,859622356;0,140377644;0,373755738;;;;;
10980;9,859622356;0,140377644;0,373755738;;;;;
10981;9,859622356;0,140377644;0,373755738;;;;;
10982;9,423891741;0,576108259;1,533889311;;;;;
10983;9,859622356;0,140377644;0,373755738;;;;;
10984;9,859622356;0,140377644;0,373755738;;;;;
10985;9,859622356;0,140377644;0,373755738;;;;;
10986;9,859622356;0,140377644;0,373755738;;;;;
10987;9,859622356;0,140377644;0,373755738;;;;;
10988;9,859622356;0,140377644;0,373755738;;;;;
10989;9,859622356;0,140377644;0,373755738;;;;;
10990;9,859622356;0,140377644;0,373755738;;;;;
10991;9,859622356;0,140377644;0,373755738;;;;;
10992;9,859622356;0,140377644;0,373755738;;;;;
10993;9,859622356;0,140377644;0,373755738;;;;;
10994;9,859622356;0,140377644;0,373755738;;;;;
10995;9,859622356;0,140377644;0,373755738;;;;;
10996;9,859622356;0,140377644;0,373755738;;;;;
10997;9,859622356;0,140377644;0,373755738;;;;;
10998;9,859622356;0,140377644;0,373755738;;;;;
10999;9,859622356;0,140377644;0,373755738;;;;;
11000;9,859622356;0,140377644;0,373755738;;;;;
11001;9,859622356;0,140377644;0,373755738;;;;;
11002;9,859622356;0,140377644;0,373755738;;;;;
11003;9,859622356;0,140377644;0,373755738;;;;;
11004;9,859622356;0,140377644;0,373755738;;;;;
11005;9,859622356;0,140377644;0,373755738;;;;;
11006;9,859622356;0,140377644;0,373755738;;;;;
11007;9,859622356;0,140377644;0,373755738;;;;;
11008;9,859622356;0,140377644;0,373755738;;;;;
11009;9,859622356;0,140377644;0,373755738;;;;;
11010;9,859622356;0,140377644;0,373755738;;;;;
11011;9,859622356;0,140377644;0,373755738;;;;;
11012;9,859622356;0,140377644;0,373755738;;;;;
11013;9,859622356;0,140377644;0,373755738;;;;;
11014;9,859622356;0,140377644;0,373755738;;;;;
11015;9,859622356;0,140377644;0,373755738;;;;;
11016;9,859622356;0,140377644;0,373755738;;;;;
11017;9,859622356;0,140377644;0,373755738;;;;;
11018;9,859622356;0,140377644;0,373755738;;;;;
11019;9,859622356;0,140377644;0,373755738;;;;;
11020;9,859622356;0,140377644;0,373755738;;;;;
11021;9,859622356;0,140377644;0,373755738;;;;;
11022;9,859622356;0,140377644;0,373755738;;;;;
11023;9,859622356;0,140377644;0,373755738;;;;;
11024;9,859622356;0,140377644;0,373755738;;;;;
11025;9,859622356;0,140377644;0,373755738;;;;;
11026;9,859622356;0,140377644;0,373755738;;;;;
11027;9,859622356;0,140377644;0,373755738;;;;;
11028;9,859622356;0,140377644;0,373755738;;;;;
11029;9,859622356;0,140377644;0,373755738;;;;;
11030;9,859622356;0,140377644;0,373755738;;;;;
11031;9,859622356;0,140377644;0,373755738;;;;;
11032;9,859622356;0,140377644;0,373755738;;;;;
11033;9,859622356;0,140377644;0,373755738;;;;;
11034;9,859622356;0,140377644;0,373755738;;;;;
11035;9,859622356;0,140377644;0,373755738;;;;;
11036;9,859622356;0,140377644;0,373755738;;;;;
11037;9,859622356;0,140377644;0,373755738;;;;;
11038;9,859622356;0,140377644;0,373755738;;;;;
11039;9,859622356;0,140377644;0,373755738;;;;;
11040;9,859622356;0,140377644;0,373755738;;;;;
11041;9,859622356;0,140377644;0,373755738;;;;;
11042;9,859622356;0,140377644;0,373755738;;;;;
11043;9,859622356;0,140377644;0,373755738;;;;;
11044;9,859622356;0,140377644;0,373755738;;;;;
11045;9,859622356;0,140377644;0,373755738;;;;;
11046;9,859622356;0,140377644;0,373755738;;;;;
11047;9,859622356;0,140377644;0,373755738;;;;;
11048;9,859622356;0,140377644;0,373755738;;;;;
11049;9,859622356;0,140377644;0,373755738;;;;;
11050;9,859622356;0,140377644;0,373755738;;;;;
11051;9,859622356;0,140377644;0,373755738;;;;;
11052;9,859622356;0,140377644;0,373755738;;;;;
11053;9,859622356;0,140377644;0,373755738;;;;;
11054;9,859622356;0,140377644;0,373755738;;;;;
11055;9,859622356;0,140377644;0,373755738;;;;;
11056;9,859622356;0,140377644;0,373755738;;;;;
11057;9,859622356;0,140377644;0,373755738;;;;;
11058;9,859622356;0,140377644;0,373755738;;;;;
11059;9,859622356;0,140377644;0,373755738;;;;;
11060;9,859622356;0,140377644;0,373755738;;;;;
11061;9,859622356;0,140377644;0,373755738;;;;;
11062;9,859622356;0,140377644;0,373755738;;;;;
11063;9,859622356;0,140377644;0,373755738;;;;;
11064;9,859622356;0,140377644;0,373755738;;;;;
11065;9,859622356;0,140377644;0,373755738;;;;;
11066;9,859622356;0,140377644;0,373755738;;;;;
11067;9,859622356;0,140377644;0,373755738;;;;;
11068;9,859622356;0,140377644;0,373755738;;;;;
11069;9,859622356;0,140377644;0,373755738;;;;;
11070;9,859622356;0,140377644;0,373755738;;;;;
11071;9,859622356;0,140377644;0,373755738;;;;;
11072;9,859622356;0,140377644;0,373755738;;;;;
11073;9,859622356;0,140377644;0,373755738;;;;;
11074;9,859622356;0,140377644;0,373755738;;;;;
11075;9,859622356;0,140377644;0,373755738;;;;;
11076;9,859622356;0,140377644;0,373755738;;;;;
11077;9,859622356;0,140377644;0,373755738;;;;;
11078;9,859622356;0,140377644;0,373755738;;;;;
11079;9,859622356;0,140377644;0,373755738;;;;;
11080;9,859622356;0,140377644;0,373755738;;;;;
11081;9,859622356;0,140377644;0,373755738;;;;;
11082;9,859622356;0,140377644;0,373755738;;;;;
11083;9,859622356;0,140377644;0,373755738;;;;;
11084;9,859622356;0,140377644;0,373755738;;;;;
11085;9,859622356;0,140377644;0,373755738;;;;;
11086;9,859622356;0,140377644;0,373755738;;;;;
11087;9,859622356;0,140377644;0,373755738;;;;;
11088;9,859622356;0,140377644;0,373755738;;;;;
11089;9,859622356;0,140377644;0,373755738;;;;;
11090;9,859622356;0,140377644;0,373755738;;;;;
11091;9,859622356;0,140377644;0,373755738;;;;;
11092;9,859622356;0,140377644;0,373755738;;;;;
11093;9,859622356;0,140377644;0,373755738;;;;;
11094;9,859622356;0,140377644;0,373755738;;;;;
11095;9,859622356;0,140377644;0,373755738;;;;;
11096;9,859622356;0,140377644;0,373755738;;;;;
11097;9,859622356;0,140377644;0,373755738;;;;;
11098;9,859622356;0,140377644;0,373755738;;;;;
11099;9,859622356;0,140377644;0,373755738;;;;;
11100;9,859622356;0,140377644;0,373755738;;;;;
11101;9,859622356;0,140377644;0,373755738;;;;;
11102;9,859622356;0,140377644;0,373755738;;;;;
11103;9,859622356;0,140377644;0,373755738;;;;;
11104;9,859622356;0,140377644;0,373755738;;;;;
11105;9,859622356;0,140377644;0,373755738;;;;;
11106;9,859622356;0,140377644;0,373755738;;;;;
11107;9,859622356;0,140377644;0,373755738;;;;;
11108;9,859622356;0,140377644;0,373755738;;;;;
11109;9,859622356;0,140377644;0,373755738;;;;;
11110;9,859622356;0,140377644;0,373755738;;;;;
11111;9,859622356;0,140377644;0,373755738;;;;;
11112;9,859622356;0,140377644;0,373755738;;;;;
11113;9,859622356;0,140377644;0,373755738;;;;;
11114;9,859622356;0,140377644;0,373755738;;;;;
11115;9,859622356;0,140377644;0,373755738;;;;;
11116;9,859622356;0,140377644;0,373755738;;;;;
11117;9,859622356;0,140377644;0,373755738;;;;;
11118;9,859622356;0,140377644;0,373755738;;;;;
11119;9,859622356;0,140377644;0,373755738;;;;;
11120;9,859622356;0,140377644;0,373755738;;;;;
11121;9,859622356;0,140377644;0,373755738;;;;;
11122;9,859622356;0,140377644;0,373755738;;;;;
11123;9,859622356;0,140377644;0,373755738;;;;;
11124;9,859622356;0,140377644;0,373755738;;;;;
11125;9,859622356;0,140377644;0,373755738;;;;;
11126;9,859622356;0,140377644;0,373755738;;;;;
11127;9,859622356;0,140377644;0,373755738;;;;;
11128;9,859622356;0,140377644;0,373755738;;;;;
11129;9,859622356;0,140377644;0,373755738;;;;;
11130;9,859622356;0,140377644;0,373755738;;;;;
11131;9,859622356;0,140377644;0,373755738;;;;;
11132;9,859622356;0,140377644;0,373755738;;;;;
11133;9,859622356;0,140377644;0,373755738;;;;;
11134;9,859622356;0,140377644;0,373755738;;;;;
11135;9,859622356;0,140377644;0,373755738;;;;;
11136;9,859622356;0,140377644;0,373755738;;;;;
11137;9,859622356;0,140377644;0,373755738;;;;;
11138;9,859622356;0,140377644;0,373755738;;;;;
11139;9,859622356;0,140377644;0,373755738;;;;;
11140;9,859622356;0,140377644;0,373755738;;;;;
11141;9,859622356;0,140377644;0,373755738;;;;;
11142;9,859622356;0,140377644;0,373755738;;;;;
11143;9,859622356;0,140377644;0,373755738;;;;;
11144;9,859622356;0,140377644;0,373755738;;;;;
11145;9,859622356;0,140377644;0,373755738;;;;;
11146;9,859622356;0,140377644;0,373755738;;;;;
11147;9,859622356;0,140377644;0,373755738;;;;;
11148;9,423891741;0,576108259;1,533889311;;;;;
11149;9,859622356;0,140377644;0,373755738;;;;;
11150;9,859622356;0,140377644;0,373755738;;;;;
11151;9,859622356;0,140377644;0,373755738;;;;;
11152;9,859622356;0,140377644;0,373755738;;;;;
11153;9,859622356;0,140377644;0,373755738;;;;;
11154;9,859622356;0,140377644;0,373755738;;;;;
11155;9,859622356;0,140377644;0,373755738;;;;;
11156;9,859622356;0,140377644;0,373755738;;;;;
11157;9,859622356;0,140377644;0,373755738;;;;;
11158;9,859622356;0,140377644;0,373755738;;;;;
11159;9,859622356;0,140377644;0,373755738;;;;;
11160;9,859622356;0,140377644;0,373755738;;;;;
11161;9,859622356;0,140377644;0,373755738;;;;;
11162;9,859622356;0,140377644;0,373755738;;;;;
11163;9,859622356;0,140377644;0,373755738;;;;;
11164;9,859622356;0,140377644;0,373755738;;;;;
11165;9,859622356;0,140377644;0,373755738;;;;;
11166;9,859622356;0,140377644;0,373755738;;;;;
11167;9,859622356;0,140377644;0,373755738;;;;;
11168;9,859622356;0,140377644;0,373755738;;;;;
11169;9,859622356;0,140377644;0,373755738;;;;;
11170;9,859622356;0,140377644;0,373755738;;;;;
11171;9,859622356;0,140377644;0,373755738;;;;;
11172;9,859622356;0,140377644;0,373755738;;;;;
11173;9,859622356;0,140377644;0,373755738;;;;;
11174;9,859622356;0,140377644;0,373755738;;;;;
11175;9,859622356;0,140377644;0,373755738;;;;;
11176;9,859622356;0,140377644;0,373755738;;;;;
11177;9,859622356;0,140377644;0,373755738;;;;;
11178;9,859622356;0,140377644;0,373755738;;;;;
11179;9,859622356;0,140377644;0,373755738;;;;;
11180;9,859622356;0,140377644;0,373755738;;;;;
11181;9,859622356;0,140377644;0,373755738;;;;;
11182;9,859622356;0,140377644;0,373755738;;;;;
11183;9,859622356;0,140377644;0,373755738;;;;;
11184;9,859622356;0,140377644;0,373755738;;;;;
11185;9,859622356;0,140377644;0,373755738;;;;;
11186;9,859622356;0,140377644;0,373755738;;;;;
11187;9,859622356;0,140377644;0,373755738;;;;;
11188;9,859622356;0,140377644;0,373755738;;;;;
11189;9,859622356;0,140377644;0,373755738;;;;;
11190;9,859622356;0,140377644;0,373755738;;;;;
11191;9,859622356;0,140377644;0,373755738;;;;;
11192;9,859622356;0,140377644;0,373755738;;;;;
11193;9,859622356;0,140377644;0,373755738;;;;;
11194;9,859622356;0,140377644;0,373755738;;;;;
11195;9,859622356;0,140377644;0,373755738;;;;;
11196;9,859622356;0,140377644;0,373755738;;;;;
11197;9,859622356;0,140377644;0,373755738;;;;;
11198;9,859622356;0,140377644;0,373755738;;;;;
11199;9,859622356;0,140377644;0,373755738;;;;;
11200;9,859622356;0,140377644;0,373755738;;;;;
11201;9,859622356;0,140377644;0,373755738;;;;;
11202;9,859622356;0,140377644;0,373755738;;;;;
11203;9,859622356;0,140377644;0,373755738;;;;;
11204;9,859622356;0,140377644;0,373755738;;;;;
11205;9,859622356;0,140377644;0,373755738;;;;;
11206;9,859622356;0,140377644;0,373755738;;;;;
11207;9,859622356;0,140377644;0,373755738;;;;;
11208;9,859622356;0,140377644;0,373755738;;;;;
11209;9,859622356;0,140377644;0,373755738;;;;;
11210;9,859622356;0,140377644;0,373755738;;;;;
11211;9,859622356;0,140377644;0,373755738;;;;;
11212;9,859622356;0,140377644;0,373755738;;;;;
11213;9,859622356;0,140377644;0,373755738;;;;;
11214;9,859622356;0,140377644;0,373755738;;;;;
11215;9,859622356;0,140377644;0,373755738;;;;;
11216;9,859622356;0,140377644;0,373755738;;;;;
11217;9,859622356;0,140377644;0,373755738;;;;;
11218;9,859622356;0,140377644;0,373755738;;;;;
11219;9,859622356;0,140377644;0,373755738;;;;;
11220;9,859622356;0,140377644;0,373755738;;;;;
11221;9,859622356;0,140377644;0,373755738;;;;;
11222;9,859622356;0,140377644;0,373755738;;;;;
11223;9,859622356;0,140377644;0,373755738;;;;;
11224;9,859622356;0,140377644;0,373755738;;;;;
11225;9,859622356;0,140377644;0,373755738;;;;;
11226;9,859622356;0,140377644;0,373755738;;;;;
11227;9,859622356;0,140377644;0,373755738;;;;;
11228;9,859622356;0,140377644;0,373755738;;;;;
11229;9,859622356;0,140377644;0,373755738;;;;;
11230;9,859622356;0,140377644;0,373755738;;;;;
11231;9,859622356;0,140377644;0,373755738;;;;;
11232;9,859622356;0,140377644;0,373755738;;;;;
11233;9,859622356;0,140377644;0,373755738;;;;;
11234;9,859622356;0,140377644;0,373755738;;;;;
11235;9,859622356;0,140377644;0,373755738;;;;;
11236;9,859622356;0,140377644;0,373755738;;;;;
11237;9,859622356;0,140377644;0,373755738;;;;;
11238;9,859622356;0,140377644;0,373755738;;;;;
11239;9,859622356;0,140377644;0,373755738;;;;;
11240;9,859622356;0,140377644;0,373755738;;;;;
11241;9,859622356;0,140377644;0,373755738;;;;;
11242;9,859622356;0,140377644;0,373755738;;;;;
11243;9,859622356;0,140377644;0,373755738;;;;;
11244;9,859622356;0,140377644;0,373755738;;;;;
11245;9,859622356;0,140377644;0,373755738;;;;;
11246;9,859622356;0,140377644;0,373755738;;;;;
11247;9,859622356;0,140377644;0,373755738;;;;;
11248;9,859622356;0,140377644;0,373755738;;;;;
11249;9,859622356;0,140377644;0,373755738;;;;;
11250;9,859622356;0,140377644;0,373755738;;;;;
11251;9,859622356;0,140377644;0,373755738;;;;;
11252;9,859622356;0,140377644;0,373755738;;;;;
11253;9,859622356;0,140377644;0,373755738;;;;;
11254;9,859622356;0,140377644;0,373755738;;;;;
11255;9,859622356;0,140377644;0,373755738;;;;;
11256;9,859622356;0,140377644;0,373755738;;;;;
11257;9,859622356;0,140377644;0,373755738;;;;;
11258;9,859622356;0,140377644;0,373755738;;;;;
11259;9,859622356;0,140377644;0,373755738;;;;;
11260;9,859622356;0,140377644;0,373755738;;;;;
11261;9,859622356;0,140377644;0,373755738;;;;;
11262;9,859622356;0,140377644;0,373755738;;;;;
11263;9,859622356;0,140377644;0,373755738;;;;;
11264;9,859622356;0,140377644;0,373755738;;;;;
11265;9,859622356;0,140377644;0,373755738;;;;;
11266;9,859622356;0,140377644;0,373755738;;;;;
11267;9,859622356;0,140377644;0,373755738;;;;;
11268;9,859622356;0,140377644;0,373755738;;;;;
11269;9,859622356;0,140377644;0,373755738;;;;;
11270;9,859622356;0,140377644;0,373755738;;;;;
11271;9,859622356;0,140377644;0,373755738;;;;;
11272;9,859622356;0,140377644;0,373755738;;;;;
11273;9,859622356;0,140377644;0,373755738;;;;;
11274;9,859622356;0,140377644;0,373755738;;;;;
11275;9,859622356;0,140377644;0,373755738;;;;;
11276;9,859622356;0,140377644;0,373755738;;;;;
11277;9,859622356;0,140377644;0,373755738;;;;;
11278;9,859622356;0,140377644;0,373755738;;;;;
11279;9,859622356;0,140377644;0,373755738;;;;;
11280;9,859622356;0,140377644;0,373755738;;;;;
11281;9,859622356;0,140377644;0,373755738;;;;;
11282;9,859622356;0,140377644;0,373755738;;;;;
11283;9,859622356;0,140377644;0,373755738;;;;;
11284;9,859622356;0,140377644;0,373755738;;;;;
11285;9,859622356;0,140377644;0,373755738;;;;;
11286;9,859622356;0,140377644;0,373755738;;;;;
11287;9,859622356;0,140377644;0,373755738;;;;;
11288;9,859622356;0,140377644;0,373755738;;;;;
11289;9,859622356;0,140377644;0,373755738;;;;;
11290;9,859622356;0,140377644;0,373755738;;;;;
11291;9,859622356;0,140377644;0,373755738;;;;;
11292;9,859622356;0,140377644;0,373755738;;;;;
11293;9,859622356;0,140377644;0,373755738;;;;;
11294;9,859622356;0,140377644;0,373755738;;;;;
11295;9,859622356;0,140377644;0,373755738;;;;;
11296;9,859622356;0,140377644;0,373755738;;;;;
11297;9,859622356;0,140377644;0,373755738;;;;;
11298;9,859622356;0,140377644;0,373755738;;;;;
11299;9,859622356;0,140377644;0,373755738;;;;;
11300;9,859622356;0,140377644;0,373755738;;;;;
11301;9,859622356;0,140377644;0,373755738;;;;;
11302;9,859622356;0,140377644;0,373755738;;;;;
11303;9,859622356;0,140377644;0,373755738;;;;;
11304;9,859622356;0,140377644;0,373755738;;;;;
11305;9,859622356;0,140377644;0,373755738;;;;;
11306;9,859622356;0,140377644;0,373755738;;;;;
11307;9,859622356;0,140377644;0,373755738;;;;;
11308;9,859622356;0,140377644;0,373755738;;;;;
11309;9,423891741;0,576108259;1,533889311;;;;;
11310;9,859622356;0,140377644;0,373755738;;;;;
11311;9,859622356;0,140377644;0,373755738;;;;;
11312;9,859622356;0,140377644;0,373755738;;;;;
11313;9,859622356;0,140377644;0,373755738;;;;;
11314;9,859622356;0,140377644;0,373755738;;;;;
11315;9,859622356;0,140377644;0,373755738;;;;;
11316;9,859622356;0,140377644;0,373755738;;;;;
11317;9,859622356;0,140377644;0,373755738;;;;;
11318;9,859622356;0,140377644;0,373755738;;;;;
11319;9,859622356;0,140377644;0,373755738;;;;;
11320;9,859622356;0,140377644;0,373755738;;;;;
11321;9,859622356;0,140377644;0,373755738;;;;;
11322;9,859622356;0,140377644;0,373755738;;;;;
11323;9,859622356;0,140377644;0,373755738;;;;;
11324;9,859622356;0,140377644;0,373755738;;;;;
11325;9,859622356;0,140377644;0,373755738;;;;;
11326;9,859622356;0,140377644;0,373755738;;;;;
11327;9,859622356;0,140377644;0,373755738;;;;;
11328;9,859622356;0,140377644;0,373755738;;;;;
11329;9,859622356;0,140377644;0,373755738;;;;;
11330;9,859622356;0,140377644;0,373755738;;;;;
11331;9,859622356;0,140377644;0,373755738;;;;;
11332;9,859622356;0,140377644;0,373755738;;;;;
11333;9,859622356;0,140377644;0,373755738;;;;;
11334;9,859622356;0,140377644;0,373755738;;;;;
11335;9,859622356;0,140377644;0,373755738;;;;;
11336;9,859622356;0,140377644;0,373755738;;;;;
11337;9,859622356;0,140377644;0,373755738;;;;;
11338;9,859622356;0,140377644;0,373755738;;;;;
11339;9,859622356;0,140377644;0,373755738;;;;;
11340;9,859622356;0,140377644;0,373755738;;;;;
11341;9,859622356;0,140377644;0,373755738;;;;;
11342;9,859622356;0,140377644;0,373755738;;;;;
11343;9,859622356;0,140377644;0,373755738;;;;;
11344;9,859622356;0,140377644;0,373755738;;;;;
11345;9,859622356;0,140377644;0,373755738;;;;;
11346;9,859622356;0,140377644;0,373755738;;;;;
11347;9,859622356;0,140377644;0,373755738;;;;;
11348;9,859622356;0,140377644;0,373755738;;;;;
11349;9,859622356;0,140377644;0,373755738;;;;;
11350;9,859622356;0,140377644;0,373755738;;;;;
11351;9,859622356;0,140377644;0,373755738;;;;;
11352;9,859622356;0,140377644;0,373755738;;;;;
11353;9,859622356;0,140377644;0,373755738;;;;;
11354;9,859622356;0,140377644;0,373755738;;;;;
11355;9,859622356;0,140377644;0,373755738;;;;;
11356;9,859622356;0,140377644;0,373755738;;;;;
11357;9,859622356;0,140377644;0,373755738;;;;;
11358;9,859622356;0,140377644;0,373755738;;;;;
11359;9,859622356;0,140377644;0,373755738;;;;;
11360;9,859622356;0,140377644;0,373755738;;;;;
11361;9,859622356;0,140377644;0,373755738;;;;;
11362;9,859622356;0,140377644;0,373755738;;;;;
11363;9,859622356;0,140377644;0,373755738;;;;;
11364;9,859622356;0,140377644;0,373755738;;;;;
11365;9,859622356;0,140377644;0,373755738;;;;;
11366;9,859622356;0,140377644;0,373755738;;;;;
11367;9,859622356;0,140377644;0,373755738;;;;;
